,id,has_online_delivery,has_table_booking,is_delivering_now,switch_to_order_menu,cuisines,average_cost_for_two,price_range,votes,aggregate_rating,currency
1979,18345728,0,0,0,0,1,5000,4,408,4.9,Rs.
1980,9316,0,0,0,0,4,400,1,32,2.6,Rs.
1981,1407,0,0,0,0,3,500,2,26,2.6,Rs.
1982,18391309,0,0,0,0,1,600,2,11,3.1,Rs.
1983,3497,0,0,0,0,3,350,1,12,2.9,Rs.
1984,18472648,0,1,0,0,1,1000,3,2,0.0,Rs.
1985,18346857,0,0,0,0,1,200,1,8,3.1,Rs.
1986,18222557,0,1,0,0,2,1000,3,18,3.2,Rs.
1987,5727,0,0,0,0,2,400,1,10,2.7,Rs.
1988,311766,0,1,0,0,1,1500,3,7,3.0,Rs.
1989,18255171,0,1,0,0,2,2200,4,10,3.1,Rs.
1990,6222,0,0,0,0,2,350,1,6,2.9,Rs.
1991,1188,1,1,0,0,3,2600,4,2549,4.2,Rs.
1992,309882,1,1,0,0,1,900,2,769,4.1,Rs.
1993,4268,1,0,0,0,2,400,1,561,4.1,Rs.
1994,60,0,1,0,0,2,900,2,600,3.2,Rs.
1995,1507,1,0,0,0,3,350,1,460,3.8,Rs.
1996,1395,1,0,0,0,3,1000,3,390,3.7,Rs.
1997,305646,1,0,0,0,2,550,2,372,4.2,Rs.
1998,18232097,1,1,0,0,3,800,2,223,4.1,Rs.
1999,18350143,1,1,0,0,2,1500,3,183,4.0,Rs.
2000,18423145,0,0,0,0,1,400,1,0,0.0,Rs.
2001,1819,0,0,0,0,2,1000,3,3495,4.1,Rs.
2002,309788,0,0,0,0,2,1300,3,1914,4.2,Rs.
2003,1614,0,0,0,0,4,1500,3,4986,4.5,Rs.
2004,8244,0,0,0,0,4,1500,3,1569,4.6,Rs.
2005,844,0,0,0,0,2,650,2,2860,3.7,Rs.
2006,307802,0,0,0,0,4,2500,4,1186,3.8,Rs.
2007,7227,0,1,0,0,7,1550,3,1203,4.0,Rs.
2008,300656,0,1,0,0,3,1650,3,1093,4.0,Rs.
2009,311531,0,0,0,0,2,700,2,912,4.4,Rs.
2010,2632,1,1,0,0,3,1600,3,1330,4.1,Rs.
2011,3406,1,1,0,0,3,1200,3,863,3.8,Rs.
2012,313207,1,1,0,0,2,2100,4,578,4.2,Rs.
2013,9618,0,1,0,0,4,1700,3,774,3.7,Rs.
2014,304931,0,1,0,0,2,2900,4,665,4.1,Rs.
2015,4741,0,1,0,0,5,2000,4,1428,3.6,Rs.
2016,4404,0,0,0,0,4,2500,4,821,3.9,Rs.
2017,307799,1,0,0,0,4,2000,4,669,3.8,Rs.
2018,313299,0,0,0,0,2,2000,4,551,4.2,Rs.
2019,18273615,0,1,0,0,3,1800,3,436,4.2,Rs.
2020,16668008,0,0,0,0,1,25,2,26,3.3,$
2021,801690,0,0,0,0,3,800,3,567,4.6,Rs.
2022,17558738,0,0,0,0,2,10,1,88,4.3,$
2023,16611701,0,0,0,0,1,20,2,11,2.9,$
2024,2100784,0,0,0,0,4,400,2,377,4.1,Rs.
2025,801269,0,0,0,0,3,1000,3,887,4.3,Rs.
2026,18483082,0,0,0,0,5,50,3,28,3.8,$
2027,18483252,0,0,0,0,4,75,4,33,3.2,$
2028,16615894,0,0,0,0,3,7,1,29,3.6,$
2029,16605194,0,0,0,0,1,20,2,87,4.1,$
2030,16605794,0,0,0,0,2,7,1,97,3.8,$
2031,16604358,0,0,0,0,3,20,2,192,3.8,$
2032,17534788,0,0,0,0,3,40,3,30,3.6,$
2033,16606299,0,0,0,0,3,7,1,100,3.7,$
2034,16654702,0,0,0,0,3,70,4,204,4.3,$
2035,17694056,0,0,0,0,3,25,2,156,3.9,$
2036,3700050,0,0,0,0,2,400,2,791,4.1,Rs.
2037,17629582,0,0,0,0,3,25,2,9,3.3,$
2038,18366580,0,0,0,0,2,25,2,6,3.1,$
2039,17211719,0,0,0,0,1,70,4,542,4.0,$
2040,303958,0,0,0,0,3,500,2,8,3.1,Rs.
2041,18333396,0,0,0,0,2,450,1,6,2.9,Rs.
2042,18416830,0,0,0,0,1,450,1,3,0.0,Rs.
2043,4315,0,0,0,0,3,300,1,5,2.8,Rs.
2044,18311961,0,0,0,0,1,400,1,3,0.0,Rs.
2045,18356811,0,0,0,0,3,700,2,6,3.1,Rs.
2046,9097,0,0,0,0,1,200,1,14,2.7,Rs.
2047,9141,0,0,0,0,1,200,1,5,2.9,Rs.
2048,7317,0,0,0,0,5,600,2,6,2.9,Rs.
2049,303851,0,1,0,0,3,1000,3,7,2.9,Rs.
2050,18312458,1,0,0,0,2,600,2,6,2.5,Rs.
2051,18025111,0,0,0,0,4,550,2,5,3.0,Rs.
2052,7307,0,1,0,0,2,900,2,6,2.9,Rs.
2053,305151,0,0,0,0,2,550,2,5,2.9,Rs.
2054,7365,0,0,0,0,1,200,1,5,2.9,Rs.
2055,302473,0,0,0,0,2,250,1,0,0.0,Rs.
2056,311067,0,0,0,0,2,550,2,5,3.0,Rs.
2057,18489540,0,0,0,0,2,450,1,1,0.0,Rs.
2058,18372674,0,0,0,0,3,600,2,2,0.0,Rs.
2059,305190,0,0,0,0,2,150,1,2,0.0,Rs.
2060,313256,0,1,0,0,3,1500,3,1545,3.9,Rs.
2061,18237321,0,0,0,0,6,600,2,1563,4.7,Rs.
2062,309859,1,1,0,0,5,1800,3,817,4.0,Rs.
2063,302878,0,0,0,0,1,500,2,3206,3.9,Rs.
2064,8241,0,1,0,0,4,3200,4,1193,4.2,Rs.
2065,304262,0,0,0,0,6,900,2,4085,4.3,Rs.
2066,1188,1,1,0,0,3,2600,4,2549,4.2,Rs.
2067,305525,0,0,0,0,3,1200,3,2213,4.5,Rs.
2068,18057792,0,0,0,0,4,700,2,1485,3.9,Rs.
2069,307036,0,1,0,0,4,1800,3,799,4.1,Rs.
2070,18395381,0,0,0,0,4,1400,3,387,4.1,Rs.
2071,18157384,0,1,0,0,6,1200,3,1174,3.8,Rs.
2072,4959,0,0,0,0,4,1800,3,3569,4.4,Rs.
2073,18429148,0,0,0,0,4,2000,4,268,4.7,Rs.
2074,463,0,0,0,0,2,800,2,4689,4.0,Rs.
2075,18289242,1,1,0,0,4,1500,3,716,4.3,Rs.
2076,799,1,0,0,0,2,1500,3,4373,4.4,Rs.
2077,301998,1,1,0,0,1,1600,3,1252,4.3,Rs.
2078,307113,1,1,0,0,3,1400,3,2131,4.2,Rs.
2079,18345728,0,0,0,0,1,5000,4,408,4.9,Rs.
2080,313256,0,1,0,0,3,1500,3,1545,3.9,Rs.
2081,18237321,0,0,0,0,6,600,2,1563,4.7,Rs.
2082,309859,1,1,0,0,5,1800,3,817,4.0,Rs.
2083,302878,0,0,0,0,1,500,2,3206,3.9,Rs.
2084,8241,0,1,0,0,4,3200,4,1193,4.2,Rs.
2085,304262,0,0,0,0,6,900,2,4085,4.3,Rs.
2086,1188,1,1,0,0,3,2600,4,2549,4.2,Rs.
2087,305525,0,0,0,0,3,1200,3,2213,4.5,Rs.
2088,18057792,0,0,0,0,4,700,2,1485,3.9,Rs.
2089,307036,0,1,0,0,4,1800,3,799,4.1,Rs.
2090,18395381,0,0,0,0,4,1400,3,387,4.1,Rs.
2091,18157384,0,1,0,0,6,1200,3,1174,3.8,Rs.
2092,4959,0,0,0,0,4,1800,3,3569,4.4,Rs.
2093,18429148,0,0,0,0,4,2000,4,268,4.7,Rs.
2094,463,0,0,0,0,2,800,2,4689,4.0,Rs.
2095,18289242,1,1,0,0,4,1500,3,716,4.3,Rs.
2096,799,1,0,0,0,2,1500,3,4373,4.4,Rs.
2097,301998,1,1,0,0,1,1600,3,1252,4.3,Rs.
2098,307113,1,1,0,0,3,1400,3,2131,4.2,Rs.
2099,18345728,0,0,0,0,1,5000,4,408,4.9,Rs.
2100,18233599,1,1,0,0,5,850,2,155,3.4,Rs.
2101,18446475,1,0,0,0,2,700,2,84,4.4,Rs.
2102,310312,1,0,0,0,2,550,2,250,3.3,Rs.
2103,1406,0,0,0,0,2,300,1,214,3.4,Rs.
2104,2863,0,0,0,0,3,800,2,245,3.2,Rs.
2105,9751,0,0,0,0,2,450,1,137,3.7,Rs.
2106,18272370,1,0,0,0,3,250,1,135,4.1,Rs.
2107,1037,1,1,0,0,5,1550,3,191,3.3,Rs.
2108,18291199,1,0,0,0,6,600,2,132,3.7,Rs.
2109,1036,1,1,0,0,3,800,2,198,2.8,Rs.
2110,307746,1,0,0,0,3,500,2,218,3.4,Rs.
2111,18376472,1,0,0,0,2,1000,3,113,3.9,Rs.
2112,18348970,1,0,0,0,2,300,1,126,4.3,Rs.
2113,6179,1,0,0,0,2,600,2,182,2.2,Rs.
2114,1040,1,1,0,0,2,800,2,183,3.0,Rs.
2115,301190,1,0,0,0,4,500,2,183,2.8,Rs.
2116,313206,1,1,0,0,2,900,2,153,4.0,Rs.
2117,5726,1,0,0,0,2,400,1,145,3.7,Rs.
2118,309452,1,0,0,0,3,250,1,103,3.4,Rs.
2119,8346,1,0,0,0,2,1500,3,148,3.6,Rs.
2120,16668008,0,0,0,0,1,25,2,26,3.3,$
2121,801690,0,0,0,0,3,800,3,567,4.6,Rs.
2122,17558738,0,0,0,0,2,10,1,88,4.3,$
2123,16611701,0,0,0,0,1,20,2,11,2.9,$
2124,2100784,0,0,0,0,4,400,2,377,4.1,Rs.
2125,801269,0,0,0,0,3,1000,3,887,4.3,Rs.
2126,18483082,0,0,0,0,5,50,3,28,3.8,$
2127,18483252,0,0,0,0,4,75,4,33,3.2,$
2128,16615894,0,0,0,0,3,7,1,29,3.6,$
2129,16605194,0,0,0,0,1,20,2,87,4.1,$
2130,16605794,0,0,0,0,2,7,1,97,3.8,$
2131,16604358,0,0,0,0,3,20,2,192,3.8,$
2132,17534788,0,0,0,0,3,40,3,30,3.6,$
2133,16606299,0,0,0,0,3,7,1,100,3.7,$
2134,16654702,0,0,0,0,3,70,4,204,4.3,$
2135,17694056,0,0,0,0,3,25,2,156,3.9,$
2136,3700050,0,0,0,0,2,400,2,791,4.1,Rs.
2137,17629582,0,0,0,0,3,25,2,9,3.3,$
2138,18366580,0,0,0,0,2,25,2,6,3.1,$
2139,17211719,0,0,0,0,1,70,4,542,4.0,$
2140,303057,0,0,0,0,2,500,2,16,3.2,Rs.
2141,309728,0,0,0,0,3,350,1,14,3.3,Rs.
2142,18339800,1,0,0,0,3,700,2,15,2.6,Rs.
2143,18357533,0,0,0,0,1,300,1,8,3.1,Rs.
2144,18424619,0,0,0,0,1,200,1,7,3.2,Rs.
2145,18472439,0,0,0,0,1,200,1,3,0.0,Rs.
2146,18372279,1,0,0,0,2,400,1,8,2.4,Rs.
2147,306801,0,0,0,0,2,600,2,7,2.9,Rs.
2148,7815,0,0,0,0,2,100,1,9,3.0,Rs.
2149,308536,0,0,0,0,2,350,1,7,2.8,Rs.
2150,7905,0,0,0,0,1,150,1,2,0.0,Rs.
2151,18424883,0,0,0,0,3,250,1,1,0.0,Rs.
2152,18357819,0,0,0,0,1,200,1,0,0.0,Rs.
2153,18357948,0,0,0,0,1,300,1,0,0.0,Rs.
2154,18357941,0,0,0,0,3,750,2,0,0.0,Rs.
2155,18357943,0,0,0,0,1,400,1,0,0.0,Rs.
2156,305763,1,0,0,0,3,900,2,174,3.5,Rs.
2157,18287358,0,0,0,0,1,500,2,2,0.0,Rs.
2158,18291238,0,0,0,0,1,600,2,2,0.0,Rs.
2159,18289261,0,0,0,0,4,350,1,1,0.0,Rs.
2160,307990,0,0,0,0,1,250,1,9,2.9,Rs.
2161,18415339,0,0,0,0,1,500,2,3,0.0,Rs.
2162,309979,0,0,0,0,3,350,1,7,3.0,Rs.
2163,313073,0,0,0,0,2,400,1,3,0.0,Rs.
2164,18025093,0,0,0,0,2,400,1,4,2.9,Rs.
2165,309517,0,0,0,0,2,400,1,6,2.9,Rs.
2166,18025127,0,0,0,0,3,250,1,2,0.0,Rs.
2167,18350159,0,0,0,0,1,300,1,1,0.0,Rs.
2168,311683,0,0,0,0,1,400,1,1,0.0,Rs.
2169,18478990,0,0,0,0,2,250,1,0,0.0,Rs.
2170,18168122,0,0,0,0,1,250,1,0,0.0,Rs.
2171,18414506,0,0,0,0,1,600,2,1,0.0,Rs.
2172,18168124,0,0,0,0,1,250,1,1,0.0,Rs.
2173,18375201,0,0,0,0,3,700,2,0,0.0,Rs.
2174,18433297,0,0,0,0,2,200,1,0,0.0,Rs.
2175,18409207,0,0,0,0,2,300,1,0,0.0,Rs.
2176,18415338,0,0,0,0,1,200,1,0,0.0,Rs.
2177,18478992,0,0,0,0,2,300,1,0,0.0,Rs.
2178,18472695,0,0,0,0,2,200,1,0,0.0,Rs.
2179,18489842,0,0,0,0,1,500,2,0,0.0,Rs.
2180,18463608,0,0,0,0,1,400,1,2,0.0,Rs.
2181,312983,0,0,0,0,1,500,2,4,3.0,Rs.
2182,18489808,0,0,0,0,2,200,1,2,0.0,Rs.
2183,18408079,0,0,0,0,1,500,2,2,0.0,Rs.
2184,18175282,0,0,0,0,3,350,1,3,0.0,Rs.
2185,312753,0,0,0,0,2,700,2,4,2.9,Rs.
2186,18277163,1,0,0,0,1,250,1,2,0.0,Rs.
2187,18175299,0,0,0,0,3,200,1,1,0.0,Rs.
2188,18175297,0,0,0,0,1,350,1,2,0.0,Rs.
2189,18277176,0,0,0,0,3,250,1,1,0.0,Rs.
2190,18337908,0,0,0,0,3,1200,3,1,0.0,Rs.
2191,18175278,0,0,0,0,1,250,1,1,0.0,Rs.
2192,18277178,0,0,0,0,1,200,1,1,0.0,Rs.
2193,18489545,0,0,0,0,1,200,1,0,0.0,Rs.
2194,18467388,0,1,0,0,1,1000,3,0,0.0,Rs.
2195,18446867,0,0,0,0,1,500,2,0,0.0,Rs.
2196,18489804,0,0,0,0,3,150,1,0,0.0,Rs.
2197,18492029,0,0,0,0,2,400,1,0,0.0,Rs.
2198,18352672,0,0,0,0,2,150,1,0,0.0,Rs.
2199,18034037,0,0,0,0,3,350,1,0,0.0,Rs.
2200,307571,1,1,0,0,4,850,2,1479,4.1,Rs.
2201,18034053,0,1,0,0,2,1800,3,695,4.1,Rs.
2202,7060,0,0,0,0,1,400,1,881,4.1,Rs.
2203,312772,0,1,0,0,4,1500,3,1316,3.9,Rs.
2204,311340,0,0,0,0,4,500,2,658,4.1,Rs.
2205,18349916,1,0,0,0,3,600,2,530,4.2,Rs.
2206,18053052,0,0,0,0,3,1700,3,416,4.1,Rs.
2207,18303832,1,0,0,0,5,600,2,349,4.2,Rs.
2208,18228894,0,0,0,0,4,500,2,401,3.8,Rs.
2209,18222586,1,0,0,0,4,650,2,355,4.0,Rs.
2210,309865,1,1,0,0,4,800,2,288,3.9,Rs.
2211,18418239,1,0,0,0,2,450,1,178,4.4,Rs.
2212,300815,1,0,0,0,3,600,2,365,3.6,Rs.
2213,312142,1,0,0,0,3,650,2,295,4.2,Rs.
2214,18126111,0,1,0,0,6,2000,4,304,4.0,Rs.
2215,2215,1,0,0,0,4,800,2,363,3.9,Rs.
2216,18291230,1,0,0,0,2,400,1,295,4.1,Rs.
2217,18368002,1,0,0,0,4,600,2,142,3.9,Rs.
2218,18144458,0,0,0,0,1,1500,3,259,4.1,Rs.
2219,304162,1,0,0,0,3,600,2,364,3.6,Rs.
2220,18472788,0,0,0,0,1,500,2,4,2.9,Rs.
2221,7388,0,0,0,0,3,250,1,8,2.9,Rs.
2222,18225831,0,0,0,0,1,300,1,3,0.0,Rs.
2223,18425739,0,0,0,0,1,100,1,1,0.0,Rs.
2224,18425758,0,0,0,0,2,150,1,2,0.0,Rs.
2225,300259,0,0,0,0,1,200,1,7,2.8,Rs.
2226,18229077,0,0,0,0,1,300,1,2,0.0,Rs.
2227,18357566,0,0,0,0,2,200,1,2,0.0,Rs.
2228,309509,0,0,0,0,1,300,1,1,0.0,Rs.
2229,18354992,0,0,0,0,1,200,1,1,0.0,Rs.
2230,18424615,0,0,0,0,2,100,1,1,0.0,Rs.
2231,18354988,0,0,0,0,2,300,1,0,0.0,Rs.
2232,18468524,0,0,0,0,3,250,1,0,0.0,Rs.
2233,18425175,0,0,0,0,1,300,1,0,0.0,Rs.
2234,18425772,0,0,0,0,1,100,1,0,0.0,Rs.
2235,18354998,0,0,0,0,1,100,1,0,0.0,Rs.
2236,18472683,0,0,0,0,1,400,1,0,0.0,Rs.
2237,18425178,0,0,0,0,2,100,1,0,0.0,Rs.
2238,18025119,0,0,0,0,1,300,1,0,0.0,Rs.
2239,18425768,0,0,0,0,1,100,1,0,0.0,Rs.
2240,16668008,0,0,0,0,1,25,2,26,3.3,$
2241,801690,0,0,0,0,3,800,3,567,4.6,Rs.
2242,17558738,0,0,0,0,2,10,1,88,4.3,$
2243,16611701,0,0,0,0,1,20,2,11,2.9,$
2244,2100784,0,0,0,0,4,400,2,377,4.1,Rs.
2245,801269,0,0,0,0,3,1000,3,887,4.3,Rs.
2246,18483082,0,0,0,0,5,50,3,28,3.8,$
2247,18483252,0,0,0,0,4,75,4,33,3.2,$
2248,16615894,0,0,0,0,3,7,1,29,3.6,$
2249,16605194,0,0,0,0,1,20,2,87,4.1,$
2250,16605794,0,0,0,0,2,7,1,97,3.8,$
2251,16604358,0,0,0,0,3,20,2,192,3.8,$
2252,17534788,0,0,0,0,3,40,3,30,3.6,$
2253,16606299,0,0,0,0,3,7,1,100,3.7,$
2254,16654702,0,0,0,0,3,70,4,204,4.3,$
2255,17694056,0,0,0,0,3,25,2,156,3.9,$
2256,3700050,0,0,0,0,2,400,2,791,4.1,Rs.
2257,17629582,0,0,0,0,3,25,2,9,3.3,$
2258,18366580,0,0,0,0,2,25,2,6,3.1,$
2259,17211719,0,0,0,0,1,70,4,542,4.0,$
2260,16668008,0,0,0,0,1,25,2,26,3.3,$
2261,801690,0,0,0,0,3,800,3,567,4.6,Rs.
2262,17558738,0,0,0,0,2,10,1,88,4.3,$
2263,16611701,0,0,0,0,1,20,2,11,2.9,$
2264,2100784,0,0,0,0,4,400,2,377,4.1,Rs.
2265,801269,0,0,0,0,3,1000,3,887,4.3,Rs.
2266,18483082,0,0,0,0,5,50,3,28,3.8,$
2267,18483252,0,0,0,0,4,75,4,33,3.2,$
2268,16615894,0,0,0,0,3,7,1,29,3.6,$
2269,16605194,0,0,0,0,1,20,2,87,4.1,$
2270,16605794,0,0,0,0,2,7,1,97,3.8,$
2271,16604358,0,0,0,0,3,20,2,192,3.8,$
2272,17534788,0,0,0,0,3,40,3,30,3.6,$
2273,16606299,0,0,0,0,3,7,1,100,3.7,$
2274,16654702,0,0,0,0,3,70,4,204,4.3,$
2275,17694056,0,0,0,0,3,25,2,156,3.9,$
2276,3700050,0,0,0,0,2,400,2,791,4.1,Rs.
2277,17629582,0,0,0,0,3,25,2,9,3.3,$
2278,18366580,0,0,0,0,2,25,2,6,3.1,$
2279,17211719,0,0,0,0,1,70,4,542,4.0,$
2280,305545,0,1,0,0,3,4000,4,150,3.9,Rs.
2281,196,1,0,0,0,2,500,2,177,3.7,Rs.
2282,305548,0,1,0,0,1,4800,4,119,4.2,Rs.
2283,18336192,0,1,0,0,3,1500,3,145,3.9,Rs.
2284,18268390,0,0,0,0,3,4700,4,142,3.7,Rs.
2285,304917,0,0,0,0,2,500,2,158,3.8,Rs.
2286,18261188,1,0,0,0,2,400,1,106,3.6,Rs.
2287,2232,1,1,0,0,2,1000,3,184,2.4,Rs.
2288,304915,1,0,0,0,2,700,2,185,3.1,Rs.
2289,148,0,0,0,0,4,500,2,142,3.6,Rs.
2290,309738,1,0,0,0,1,1300,3,110,2.6,Rs.
2291,308331,1,0,0,0,3,800,2,103,3.6,Rs.
2292,3607,1,0,0,0,1,450,1,94,2.5,Rs.
2293,5487,0,0,0,0,1,200,1,104,3.9,Rs.
2294,1185,0,1,0,0,5,1900,3,105,2.8,Rs.
2295,304913,1,0,0,0,3,800,2,100,3.1,Rs.
2296,304906,1,0,0,0,1,600,2,93,2.5,Rs.
2297,18126080,0,0,0,0,3,800,2,58,3.6,Rs.
2298,3608,0,0,0,0,2,700,2,71,3.0,Rs.
2299,306031,0,0,0,0,4,500,2,97,3.8,Rs.
2300,313256,0,1,0,0,3,1500,3,1545,3.9,Rs.
2301,18237321,0,0,0,0,6,600,2,1563,4.7,Rs.
2302,309859,1,1,0,0,5,1800,3,817,4.0,Rs.
2303,302878,0,0,0,0,1,500,2,3206,3.9,Rs.
2304,8241,0,1,0,0,4,3200,4,1193,4.2,Rs.
2305,304262,0,0,0,0,6,900,2,4085,4.3,Rs.
2306,1188,1,1,0,0,3,2600,4,2549,4.2,Rs.
2307,305525,0,0,0,0,3,1200,3,2213,4.5,Rs.
2308,18057792,0,0,0,0,4,700,2,1485,3.9,Rs.
2309,307036,0,1,0,0,4,1800,3,799,4.1,Rs.
2310,18395381,0,0,0,0,4,1400,3,387,4.1,Rs.
2311,18157384,0,1,0,0,6,1200,3,1174,3.8,Rs.
2312,4959,0,0,0,0,4,1800,3,3569,4.4,Rs.
2313,18429148,0,0,0,0,4,2000,4,268,4.7,Rs.
2314,463,0,0,0,0,2,800,2,4689,4.0,Rs.
2315,18289242,1,1,0,0,4,1500,3,716,4.3,Rs.
2316,799,1,0,0,0,2,1500,3,4373,4.4,Rs.
2317,301998,1,1,0,0,1,1600,3,1252,4.3,Rs.
2318,307113,1,1,0,0,3,1400,3,2131,4.2,Rs.
2319,18345728,0,0,0,0,1,5000,4,408,4.9,Rs.
2320,1324,0,0,0,0,3,150,1,91,3.5,Rs.
2321,302945,0,0,0,0,2,400,1,129,3.6,Rs.
2322,1023,0,0,0,0,3,250,1,109,3.4,Rs.
2323,9671,1,1,0,0,3,800,2,96,3.5,Rs.
2324,1508,1,0,0,0,3,350,1,88,3.2,Rs.
2325,908,1,1,0,0,3,1600,3,82,2.5,Rs.
2326,312902,0,0,0,0,4,4400,4,90,3.6,Rs.
2327,18471283,1,0,0,0,3,800,2,29,3.5,Rs.
2328,18424893,1,0,0,0,2,800,2,30,3.5,Rs.
2329,306526,0,0,0,0,2,350,1,52,3.6,Rs.
2330,1530,0,0,0,0,2,600,2,54,2.8,Rs.
2331,7720,1,0,0,0,3,650,2,62,3.3,Rs.
2332,18337892,0,0,0,0,3,700,2,17,3.8,Rs.
2333,602,0,0,0,0,1,750,2,42,3.2,Rs.
2334,1401,0,0,0,0,2,400,1,32,2.8,Rs.
2335,311553,0,0,0,0,2,500,2,47,3.3,Rs.
2336,2585,1,0,0,0,2,600,2,35,3.2,Rs.
2337,4101,0,0,0,0,2,900,2,19,3.3,Rs.
2338,709,1,0,0,0,1,300,1,38,3.3,Rs.
2339,7721,1,0,0,0,2,800,2,44,2.9,Rs.
2340,313256,0,1,0,0,3,1500,3,1545,3.9,Rs.
2341,18237321,0,0,0,0,6,600,2,1563,4.7,Rs.
2342,309859,1,1,0,0,5,1800,3,817,4.0,Rs.
2343,302878,0,0,0,0,1,500,2,3206,3.9,Rs.
2344,8241,0,1,0,0,4,3200,4,1193,4.2,Rs.
2345,304262,0,0,0,0,6,900,2,4085,4.3,Rs.
2346,1188,1,1,0,0,3,2600,4,2549,4.2,Rs.
2347,305525,0,0,0,0,3,1200,3,2213,4.5,Rs.
2348,18057792,0,0,0,0,4,700,2,1485,3.9,Rs.
2349,307036,0,1,0,0,4,1800,3,799,4.1,Rs.
2350,18395381,0,0,0,0,4,1400,3,387,4.1,Rs.
2351,18157384,0,1,0,0,6,1200,3,1174,3.8,Rs.
2352,4959,0,0,0,0,4,1800,3,3569,4.4,Rs.
2353,18429148,0,0,0,0,4,2000,4,268,4.7,Rs.
2354,463,0,0,0,0,2,800,2,4689,4.0,Rs.
2355,18289242,1,1,0,0,4,1500,3,716,4.3,Rs.
2356,799,1,0,0,0,2,1500,3,4373,4.4,Rs.
2357,301998,1,1,0,0,1,1600,3,1252,4.3,Rs.
2358,307113,1,1,0,0,3,1400,3,2131,4.2,Rs.
2359,18345728,0,0,0,0,1,5000,4,408,4.9,Rs.
2360,3337,0,0,0,0,3,600,2,140,3.3,Rs.
2361,302742,0,0,0,0,1,450,1,162,3.7,Rs.
2362,300744,1,1,0,0,2,800,2,126,2.3,Rs.
2363,3339,1,0,0,0,2,900,2,107,3.5,Rs.
2364,18369763,1,0,0,0,2,900,2,55,3.9,Rs.
2365,307785,1,0,0,0,4,500,2,78,3.3,Rs.
2366,9573,1,0,0,0,2,500,2,62,3.4,Rs.
2367,302514,0,0,0,0,2,200,1,42,3.1,Rs.
2368,9602,1,0,0,0,2,400,1,45,3.2,Rs.
2369,18449787,1,0,0,0,1,500,2,24,3.2,Rs.
2370,308628,0,0,0,0,2,700,2,44,3.6,Rs.
2371,3684,1,0,0,0,2,500,2,32,3.5,Rs.
2372,312949,0,0,0,0,2,150,1,32,3.6,Rs.
2373,304445,1,0,0,0,1,300,1,30,2.8,Rs.
2374,18463963,0,0,0,0,2,400,1,19,3.5,Rs.
2375,310100,1,0,0,0,2,650,2,29,3.3,Rs.
2376,7874,0,0,0,0,2,450,1,25,2.8,Rs.
2377,7889,0,0,0,0,3,200,1,16,3.1,Rs.
2378,7879,1,0,0,0,1,500,2,21,3.1,Rs.
2379,303608,0,0,0,0,2,500,2,15,3.0,Rs.
2380,313256,0,1,0,0,3,1500,3,1545,3.9,Rs.
2381,18237321,0,0,0,0,6,600,2,1563,4.7,Rs.
2382,309859,1,1,0,0,5,1800,3,817,4.0,Rs.
2383,302878,0,0,0,0,1,500,2,3206,3.9,Rs.
2384,8241,0,1,0,0,4,3200,4,1193,4.2,Rs.
2385,304262,0,0,0,0,6,900,2,4085,4.3,Rs.
2386,1188,1,1,0,0,3,2600,4,2549,4.2,Rs.
2387,305525,0,0,0,0,3,1200,3,2213,4.5,Rs.
2388,18057792,0,0,0,0,4,700,2,1485,3.9,Rs.
2389,307036,0,1,0,0,4,1800,3,799,4.1,Rs.
2390,18395381,0,0,0,0,4,1400,3,387,4.1,Rs.
2391,18157384,0,1,0,0,6,1200,3,1174,3.8,Rs.
2392,4959,0,0,0,0,4,1800,3,3569,4.4,Rs.
2393,18429148,0,0,0,0,4,2000,4,268,4.7,Rs.
2394,463,0,0,0,0,2,800,2,4689,4.0,Rs.
2395,18289242,1,1,0,0,4,1500,3,716,4.3,Rs.
2396,799,1,0,0,0,2,1500,3,4373,4.4,Rs.
2397,301998,1,1,0,0,1,1600,3,1252,4.3,Rs.
2398,307113,1,1,0,0,3,1400,3,2131,4.2,Rs.
2399,18345728,0,0,0,0,1,5000,4,408,4.9,Rs.
2400,18409180,0,0,0,0,2,300,1,0,0.0,Rs.
2401,18358168,0,0,0,0,2,250,1,0,0.0,Rs.
2402,18360900,0,0,0,0,1,300,1,0,0.0,Rs.
2403,18357551,0,0,0,0,2,300,1,0,0.0,Rs.
2404,18429188,0,0,0,0,3,300,1,0,0.0,Rs.
2405,18432628,0,0,0,0,1,500,2,0,0.0,Rs.
2406,18472680,0,0,0,0,1,300,1,0,0.0,Rs.
2407,307409,0,0,0,0,2,400,1,40,3.5,Rs.
2408,7483,0,0,0,0,2,400,1,26,3.5,Rs.
2409,1461,0,0,0,0,1,500,2,19,3.0,Rs.
2410,310164,1,0,0,0,1,500,2,10,3.0,Rs.
2411,18372279,1,0,0,0,2,400,1,8,2.4,Rs.
2412,18311948,0,0,0,0,2,700,2,6,3.0,Rs.
2413,18291238,0,0,0,0,1,600,2,2,0.0,Rs.
2414,308489,0,0,0,0,1,500,2,2,0.0,Rs.
2415,18355004,0,0,0,0,2,100,1,0,0.0,Rs.
2416,305763,1,0,0,0,3,900,2,174,3.5,Rs.
2417,18289277,0,0,0,0,1,800,2,2,0.0,Rs.
2418,18287358,0,0,0,0,1,500,2,2,0.0,Rs.
2419,18289261,0,0,0,0,4,350,1,1,0.0,Rs.
2420,306739,0,0,0,0,1,200,1,5,2.9,Rs.
